seller_id,seller_city,seller_state,seller_region,n_orders,n_products,revenue
596849622429351f47b32e6cae1055ff,mogi das cruses,SP,Sudeste,13,11,1069.8
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,Sudeste,1,1,810.0
59b22a78efb79a4797979612b885db36,uberlandia,MG,Sudeste,125,67,27184.5
59bbc819b99a733f02f0d6b49d1c253d,campinas,SP,Sudeste,2,1,139.8
59cd88080b93f3c18508673122d26169,praia grande,SP,Sudeste,5,5,183.39
59cea8e446d3834393058e7e0666b6fb,maringa,PR,Sul,10,5,696.6
59de1d4c8c057c2a53acd4ca66531af2,curitiba,PR,Sul,1,1,135.0
59fb871bf6f4522a87ba567b42dafecf,sao paulo,SP,Sudeste,123,23,21178.600000000002
5a05a16bb50629ee31afab8a6d4c2674,caxias do sul,RS,Sul,14,5,794.3
5a32c398a06c345440bf2a683b017ad3,rio de janeiro,RJ,Sudeste,1,1,34.9
5a413ade68e8f8d93071a7f52a64cb9e,sao paulo,SP,Sudeste,14,4,778.9
5a4236931428800e9d9cc04af0987118,sao paulo,SP,Sudeste,1,1,44.97
5a425cc503b39b262a847fd6212bf53b,londrina,PR,Sul,14,8,1340.6000000000001
5a6a02f419701fc8c605af71d4fc57a4,americana,SP,Sudeste,10,9,600.5
5a8e7d5003a1f221f9e1d6e411de7c23,campinas,SP,Sudeste,137,69,11042.1
5a93f3ab0ef4c84ed5e1b5dbf23978bc,monteiro lobato,SP,Sudeste,38,8,2299.2799999999997
5a9b3bcab695173c820e53934574ae80,salto,SP,Sudeste,1,1,139.0
5a9c0859cb00fd8aa4db443837f0a700,treze tilias,SC,Sul,2,2,208.0
5ab05b6d86d417796c69ffd6774ec832,assis,SP,Sudeste,10,2,1886.1000000000001
5abb8ea023c77787f2c15da891c8d384,joinville,SC,Sul,13,5,2241.0
5acd070dd3fe441bbb2ec1f1ede515ee,jundiai,SP,Sudeste,3,3,644.9
5b07547f10dd980738a1a27f685af669,guarulhos,SP,Sudeste,13,3,1134.6000000000001
5b0cc932433fa5184b5b94bfe6bcc256,ibitinga,SP,Sudeste,12,4,1437.8
5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,SP,Sudeste,34,9,5173.5
5b2e94f2c22b39ccc24d34ad0f669672,sao paulo,SP,Sudeste,10,5,949.78
5b33b527da3c5b969cc99dc435cad09a,paranavai,PR,Sul,16,7,1872.79
5b35136197710e16ac5e7b7c2bd4ea85,rio de janeiro,RJ,Sudeste,7,5,3104.2000000000003
5b51032eddd242adc84c38acab88f23d,borda da mata,MG,Sudeste,12,9,3280.0
5b581417df4480f632484ba681e53944,florianopolis,SC,Sul,11,9,1641.6
5b664594895aefb418afaee6d40a9a23,petropolis,RJ,Sudeste,16,3,1008.8
5b67882648febfb6e1225e6ad7164f6b,umuarama,PR,Sul,27,24,6813.4800000000005
5b8154610ebb21fb90eb587365e673df,sao jose dos campos,SP,Sudeste,37,17,9048.05
5b85809efd0d0e4dea1a9544e1280ed9,presidente prudente,SP,Sudeste,12,8,1804.6000000000001
5b925e1d006e9476d738aa200751b73b,sao paulo,SP,Sudeste,63,8,7748.5
5b92bfa4120daa27c574daa2e386c693,sorocaba,SP,Sudeste,1,1,14.0
5b97c06a046398e7005b2b7c0d707a92,joao pinheiro,MG,Sudeste,3,1,1139.97
5bba18b40e8c973b0f32e748004775b0,itajobi,SP,Sudeste,1,1,739.98
5bc237df65098fe211bb4818f4d26d78,uberlandia,MG,Sudeste,2,2,126.80000000000001
5bc24d989e71e93c33e50a7782431b0e,campo do meio,MG,Sudeste,17,9,3148.0
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,MG,Sudeste,17,9,2992.1
5bf397d04035b5f45cc41e82ec106803,sao paulo,SP,Sudeste,3,2,1525.0
5bffbafbb22daf6d3bfc216a46db8708,nilopolis,RJ,Sudeste,21,8,5239.7
5c030029b5916fed0986310385ec9009,sao jose,SC,Sul,7,6,4164.4
5c243662ce92d84573bfaff24c3e3700,sao paulo,SP,Sudeste,98,24,32862.02
5c3460cd3e8a984382ae254e7dd20d9f,sao jose do rio preto,SP,Sudeste,9,5,775.76
5c6d4016c2a288f074fa0848a2b653d2,sao paulo,SP,Sudeste,31,16,3100.0
5c853bb56f70f4d14218944bae111d7a,cotia,SP,Sudeste,13,11,145.23
5ca5d579b5857ee8709479b1047cecc3,sao paulo,SP,Sudeste,1,1,169.99
5cbbd5a299cab112b7bf23862255e43e,pinhais,PR,Sul,36,22,2726.06
5cf13accae3222c70a9cac40818ae839,patos de minas,MG,Sudeste,148,34,14293.300000000001
5d0363b33554b373851fc1622e4d5f3c,atibaia,SP,Sudeste,93,54,6548.79
5d043cd5512d4bd2f88e5ccdd5736c38,sao paulo,SP,Sudeste,1,1,650.0
5d3bb11474a06bdc23fb9e89f1164ee0,assis,SP,Sudeste,31,10,3654.6
5d505d2298ad549e4e4e835562fa0c1e,birigui,SP,Sudeste,2,1,249.8
5d76d80a2f5f39c891b996a1bf4c9853,sao paulo,SP,Sudeste,6,5,1238.5
5d9dc90a686a8fddacffab6bab5653a3,santana de parnaiba,SP,Sudeste,12,5,3761.94
5d9f3746e112e696f98ea22c56b3e912,sao paulo,SP,Sudeste,1,1,1322.64
5db42a6cd9bf1bf0d3aab9582767f168,vitoria,ES,Sudeste,1,1,200.0
5dc203c7b84a0e71e878a179de05fb9a,pompeia,SP,Sudeste,5,3,421.9
5dceca129747e92ff8ef7a997dc4f8ca,santa barbara d´oeste,SP,Sudeste,322,47,111126.73
5de1c80811ce7007f62f00d971236c09,florianopolis,SC,Sul,1,1,39.9
5debea795b07621e1f90532e18f96145,apucarana,PR,Sul,25,22,1883.78
5def4c3732941a971cba8fdee992ede1,sao paulo,SP,Sudeste,5,5,134.8
5e063e85d44b0f5c3e6ec3131103a57e,sao paulo,SP,Sudeste,1,1,22.9
5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,SP,Sudeste,8,6,1471.9
5e106d93b717c2682b9383da480364a1,santa terezinha de itaipu,PR,Sul,1,1,445.9
5e25c632f9db6cfb8bc100421c2737b6,chapeco,SC,Sul,1,1,259.0
5e49e3a44bdeb5aab2684258bbd4f525,balenario camboriu,SC,Sul,3,2,507.0
5e9f5bd34e0830569f05c9d4f56e04a8,porto alegre,RS,Sul,2,1,239.98
5ee7fd217d08dfe5d3e2f51f96a12c9a,vargem grande do sul,SP,Sudeste,9,8,1165.5
5eeb9c756d9780b96283e5a2ac6da334,ribeirao preto,SP,Sudeste,9,7,2471.0
5ef131ac72773e5b3f6c0d63cf424657,ribeirao preto,SP,Sudeste,10,8,575.79
5f0057b677eb963672bf05dfa3f16c34,sao paulo,SP,Sudeste,4,4,213.88
5f06030071324cc52bf0304014ac7234,marilia,SP,Sudeste,4,1,783.96
5f1dc28029d2c244352a68107ec2b542,sao paulo,SP,Sudeste,62,36,2807.3
5f2684dab12e59f83bef73ae57724e45,sao paulo,SP,Sudeste,67,28,8870.970000000001
5f26c1408a65b42a7224cd463bdf3292,arapongas,PR,Sul,10,9,1139.8
5f3ae9136c875522250f8184f253413a,sao paulo,SP,Sudeste,42,24,1143.05
5f57db27027655e6c6a391601daa0258,viana,ES,Sudeste,1,1,98.0
5f5a58930c3c35f3b5af264f34fb8c85,ribeirao preto,SP,Sudeste,3,2,560.0
5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,SP,Sudeste,27,18,3677.2
5f67c6082caacb26e431a7b17940cece,maringa,PR,Sul,13,3,1662.6
5f7300535881cef3b625fd683cf7d145,canoas,RS,Sul,1,1,49.8
5fd924b4836098a5be0ecf81ba054ce0,sao paulo,SP,Sudeste,6,7,1013.8
602044f2c16190c2c6e45eb35c2e21cb,ibitinga,SP,Sudeste,48,26,3559.17
6025c79c035c3d772133b8b8238463b2,pinhais/pr,PR,Sul,2,3,989.74
6039e27294dc75811c0d8a39069f52c0,osasco,SP,Sudeste,63,10,13500.8
60562ab00b8054280520d390c8c0045c,sao paulo,SP,Sudeste,17,5,2943.0
6061155addc1e54b4cfb51c1c2a32ad8,campinas,SP,Sudeste,28,15,15633.4
606ce7768feac12c5e8bd58db8b08f0f,campinas,SP,Sudeste,5,5,2916.6
609e1a9a6c2539919b8205cf7c4e6ff0,brusque,SC,Sul,87,69,6595.23
60da8bfa7eebe230b7d66ac4082d79b3,fernando prestes,SP,Sudeste,2,1,79.8
610f72e407cdd7caaa2f8167b0163fd8,sao paulo,SP,Sudeste,16,16,13585.16
612170e34b97004b3ba37eae81836b4c,novo hamburgo,RS,Sul,107,48,23065.02
612a743d294c27884fb7b80d2b19ba35,curitiba,PR,Sul,2,2,3057.7000000000003
615005a3ef192c00c6f0e977cee3d2bc,itu,SP,Sudeste,10,2,286.5
615c3462099ffa940d37b17dfda19594,rio de janeiro,RJ,Sudeste,2,2,229.0
6179a28a13a726c29b3bf54c070dccab,varginha,MG,Sudeste,1,1,300.0
6187a137b2af59dfdbad8d9f8c373c14,osasco,SP,Sudeste,2,1,74.8
61b18775be84fb700a6b2d0ba097bf66,araraquara,SP,Sudeste,4,4,334.5
61c36f0fc4a47f9532e5512b66668e62,guarulhos,SP,Sudeste,1,1,750.0
620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,RJ,Sudeste,724,124,112821.2
6219ba2359cfb97f2e38fd4c321eb309,sao paulo,SP,Sudeste,5,4,342.6
6235903333ba7de1928c869e268e5964,treze tilias,SC,Sul,1,1,94.06
624f4ece8da4aafb77699233d480f8ef,sao paulo,SP,Sudeste,52,9,9046.0
626ab1cd96932367f0eeec2e47046c12,sao paulo,SP,Sudeste,3,3,1310.0
62760d278921b5f352461620d68a9cee,salto,SP,Sudeste,3,2,397.0
6288c69c4ce638e59925e59193f98b16,santo andre,SP,Sudeste,20,6,4196.8
62c50c1af4dfdc4149d25c5222043d39,sao paulo,SP,Sudeste,12,4,2325.83
62de60d81c55c29d76a6bce418b31cef,ibitinga,SP,Sudeste,1,1,103.0
630008e0f062605a415d694489f6f82e,sao paulo,SP,Sudeste,1,1,35.35
63191ead8d3b2f937cd1996fdcbbad20,jundiai,SP,Sudeste,1,1,367.0
63272377184e969942f7fff221be858d,sao paulo,SP,Sudeste,2,2,149.7
6338ea67c41078a46ad99cc009654956,farroupilha,RS,Sul,37,21,2286.09
633ecdf879b94b5337cca303328e4a25,sao paulo,SP,Sudeste,6,2,1037.6000000000001
634964b17796e64304cadf1ad3050fb7,rio de janeiro,RJ,Sudeste,265,28,39114.1
63704069d9bd3a75c1cf59babe56004a,jundiai,SP,Sudeste,1,1,59.3
638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,SP,Sudeste,16,10,535.4
63a79f5a7eb5cb48a7e5787b141c7993,patos de minas,MG,Sudeste,11,6,815.1
63b464dbf392c7b80d12d932fa7cafed,sao paulo,SP,Sudeste,36,17,6622.0
63b9ae557efed31d1f7687917d248a8d,sao jose do rio pardo,SP,Sudeste,5,6,139.5
63ffcb71394dd8ea3872ed9ffda17c74,itaborai,RJ,Sudeste,3,3,72.69999999999999
640e21a7d01df7614a3b4923e990d40c,ibitinga,SP,Sudeste,115,12,7528.89
6426d21aca402a131fc0a5d0960a3c90,ribeirao preto,SP,Sudeste,23,9,1209.64
643214e62b870443ccbe55ab29a4dccf,sao paulo,SP,Sudeste,65,31,3229.23
643c01d7c56a724bec0454f4780e8a3e,joinville,SC,Sul,2,2,205.55
6481e96574816ead57975da2c0f6d80d,sorocaba,SP,Sudeste,32,20,3324.9
64c9a1db4e73e19aaafd3286dc448c96,curitiba,PR,Sul,1,1,439.0
64cc804291f90c81f02bfc2bb58ff55a,curitiba,PR,Sul,2,2,517.6
651530bf5c607240ccdd89a30c9c9712,ipira,BA,Nordeste,1,1,199.9
651fe66032c9520ee5587f694908040d,alvorada,RS,Sul,7,6,464.0
6524b847b982cd56bb5d4b02b776ee42,campinas,SP,Sudeste,1,1,779.8
6548c2550b6e2d8f18053216e1c7b6f3,diadema,SP,Sudeste,3,3,217.7
655220df33262c7e0c4949a147366f94,diadema,SP,Sudeste,13,3,2245.0
6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,Sudeste,1819,254,120702.83
6561d6bf844e464b4019442692b40e02,franco da rocha,SP,Sudeste,1,1,41.9
6562efe88ce0826a4ca4f189f03b4b84,maringa,PR,Sul,8,6,1076.0
656591be56071d4c9ef4e5fee78a578a,santo andre,SP,Sudeste,7,3,1702.0
657969cca82e884d272385ec0ef06edd,estancia velha,RS,Sul,3,3,139.70000000000002
659e8466eb3ff1b0e8740d74fb7bbedd,eunapolis,BA,Nordeste,11,9,1486.8
65a7c0788e4d632ccb5e1b594b87f0bb,sao paulo,SP,Sudeste,3,6,266.7
65b081a070633e057c462abdd6fb9dd8,morrinhos,GO,Centro-Oeste,19,16,1885.09
65c255b299faf2d12050937cc219c46c,sao paulo,SP,Sudeste,2,1,88.2
65febd49fd28ec955651299159b1f527,sao paulo,SP,Sudeste,33,14,4136.71
6601ee6383e7f452be71929f8de48bbb,ribeirao pretp,SP,Sudeste,2,2,153.6
6614814a00d344b846ae209f95ee7e3f,macatuba,SP,Sudeste,1,1,13.0
661ad5fcc28cdfb8bcadb12bb2272475,balneario camboriu,SC,Sul,4,1,209.92999999999998
6624bc09786f0e41ae48dfc5eeb1a9e2,belo horizonte,MG,Sudeste,1,1,89.54
6650fcccd8cd2f7e55ffa524f30c4c59,sao paulo,SP,Sudeste,2,2,339.8
668bf321538e5072858eaef6087ce027,pinhais,PR,Sul,1,1,19.9
66922902710d126a0e7d26b0e3805106,belo horizonte,MG,Sudeste,150,20,14267.3
669ae81880e08f269a64487cfb287169,rio do sul,SC,Sul,161,16,13133.87
66dc1b1632bd6a3e508510c5b3492107,jau,SP,Sudeste,36,20,3542.19
66e0557ecc2b4dbea057e93f215f68d8,sao paulo,SP,Sudeste,30,18,12141.0
66fd84ee7528c0c0de85d0f44a73d5ab,campina das missoes,RS,Sul,9,7,989.02
670a9dda115b5a88b18cfadee8de2332,ribeirao preto,SP,Sudeste,11,10,918.9000000000001
670c26e0f1bf8d0576271d5cfaec6d2b,maringa,PR,Sul,77,15,6250.1
671585f5a2af58b6e276bc01003c0d2b,curitiba,PR,Sul,27,5,1244.0
67225bff54a172ff67579aaf583efd78,marechal candido rondon,PA,Norte,8,7,1238.0
674207551483fec113276b67b0d871ff,sorocaba,SP,Sudeste,1,1,119.9
6750d71153f00fc58829af2a8ef1bcf1,rio bonito,RJ,Sudeste,6,6,3514.0
67883baaae6134ee81b271a542613728,sao paulo,SP,Sudeste,19,16,8167.9
679769a98cfcc6da877c8486ff1c13f3,ipatinga,MG,Sudeste,21,2,7029.0
67bf6941ba2f1fa1d02c375766bc3e53,curitiba,PR,Sul,15,4,5062.0
6806dad1da97bfb5a9038eac6881f706,guaratuba,PR,Sul,10,9,1477.0
681fce914360217db47784ae28905a96,araucaria,PR,Sul,23,9,4127.33
6824a69c9ea0313eba299dd4a2dba09a,formiga,MG,Sudeste,6,6,666.9
685b870da5b52a710782c9c0fefbeb5b,sao bernardo do campo,SP,Sudeste,2,2,627.0
6860153b69cc696d5dcfe1cdaaafcf62,capivari,SP,Sudeste,74,22,3827.63
6861de0f40cacb0602e473c51639f980,curitiba,PR,Sul,5,2,674.0
686886775c8f6b1191c7b953fb52708c,pedreira,SP,Sudeste,1,1,189.0
6879c4d287a8dd06b11f54ea8f78e4da,osasco,SP,Sudeste,6,3,527.67
688756f717c462a206ad854c5027a64a,guarulhos,SP,Sudeste,81,40,5837.67
68ca56ce86830f3d31b1b7ec6a54da3e,guaratuba,PR,Sul,5,4,599.6899999999999
68f86ba270525243e68ae74044f992b9,rio de janeiro,RJ,Sudeste,10,7,777.5
6902157ee16728322d61a1321fa79e58,sao paulo,SP,Sudeste,2,1,159.8
693660429f9dc4ff704eb3d88dad54d7,santo andre,SP,Sudeste,2,1,124.0
6973a06f484aacf400ece213dbf3d946,sao jose dos campos,SP,Sudeste,89,12,10418.72
6989574bd97d9773f10d232b6c07da59,curitiba,PR,Sul,7,4,2478.3999999999996
698f5fa55a5f73d0740e9d9a773e8093,rio de janeiro,RJ,Sudeste,4,2,120.0
69a43819c758c65a5befb0b471c954d7,apucarana,PR,Sul,2,3,299.85
69b5eaa096c3f9d1e5c398c597f567d6,birigui,SP,Sudeste,2,1,938.0
6a0cbc8af2e8abd1bdfb777943d174c6,batatais,SP,Sudeste,34,5,3788.15
6a3139c7bf09ece22a4713d956acbe5e,sao sebastiao da grama/sp,SP,Sudeste,1,1,61.9
6a38087bc8ad4f89ff453561005f6dea,anapolis,GO,Centro-Oeste,15,3,1833.43
6a51fc556dab5f766ced6fbc860bc613,marilia,SP,Sudeste,24,18,7217.87
6a53b90c3ad9e0b56d9fe5c69165fff5,curitiba,PR,Sul,2,2,139.78
6a8a889bde935bafa76d7848782dfaf9,sao paulo,SP,Sudeste,26,6,860.8199999999999
6a8b085f816a1f75f92dbac6eb545f8f,bebedouro,SP,Sudeste,125,70,5884.17
6aa3928696eab49a19a466e665a649fd,nova iguacu,RJ,Sudeste,18,12,2075.0
6b15924333bd1a741595fe981ea04822,sao caetano do sul,SP,Sudeste,21,5,614.3199999999999
6b1c4d4d9ccf0be3d8544eb0e71e5318,porto alegre,RS,Sul,1,1,1699.0
6b243f80ed07b10f0e8aa0f21a205f3c,curitiba,PR,Sul,79,31,6260.1
6b2612338467c08c9b25f0cc55b1578d,marialva,PR,Sul,1,1,92.9
6b333a05bf188ef3e1f1662a86bd9855,brasilia,DF,Centro-Oeste,12,9,3990.91
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,rio de janeiro,RJ,Sudeste,35,19,4063.9
6b536a23086fba0d58c08d68814397f6,niteroi,RJ,Sudeste,18,5,1996.8
6b803197e03abd5056b4313306b4f29d,sao paulo,SP,Sudeste,7,5,407.0
6b90f847357d8981edd79a1eb1bf0acb,guarulhos,SP,Sudeste,45,12,3322.08
6b9b80d53ba3676eafe60268a810b5a1,belo horizonte,SP,Sudeste,9,3,783.7
6ba4733aa33f6386e9fb0c0fd3993b38,torres,RS,Sul,1,1,59.99
6bb0724edf0b62fb91ac404873a97241,cotia,SP,Sudeste,17,10,3653.0
6bb62a4912377c7bfe7cb17b406bc7e6,jundiai,SP,Sudeste,4,5,739.52
6bbcb8924baf70b7fe2fe2097e8cd407,blumenau,SC,Sul,10,7,2382.5
6bcb2352a2a0c38b845f598298ab9d26,maringa,PR,Sul,1,1,15.9
6bd503a8230299c9316fb0f726933927,morrinhos,GO,Centro-Oeste,4,5,324.28999999999996
6bd69102ab48df500790a8cecfc285c2,sao paulo,SP,Sudeste,5,3,8070.0
6bef34c5be6f2bbd70aa5165f6df94b1,timbo,SC,Sul,2,1,1198.0
6c12e40690c335dbc2f68a4134d30dc1,castro,PR,Sul,16,12,9139.2
6c177e38df6d3f34182b1f1d427231bf,curitiba,PR,Sul,53,20,8112.89
6c17baf138731a4aaacc3210adf2037b,franca,SP,Sudeste,4,5,538.8
6c1b6d0c604b776f844125f911eb7377,sao paulo,SP,Sudeste,4,3,327.07
6c6cc59a5c00cacc5054ca06d65cc282,santa maria,RS,Sul,1,1,1107.0
6c6e3d67f969468f3bfd33f827a31222,maringa,PR,Sul,5,4,224.0
6c77cd583b36a13aacccf2b3ee23e233,marilia,SP,Sudeste,1,1,18.9
6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,SP,Sudeste,112,12,8445.960000000001
6c9875b2f94ba781186f0c1aed8d1687,brotas,SP,Sudeste,2,2,25.0
6c99c983ce3b6ba0ab813e6790e81691,uberlandia,MG,Sudeste,9,5,546.75
6cd68b3ed6d59aaa9fece558ad360c0a,belo horizonte,MG,Sudeste,139,44,10804.19
6cf476a4ca74498db55cbccdaa9dcfb6,sao paulo,SP,Sudeste,5,4,624.94
6d04126aba80df143fd038e711b8fd96,rio de janeiro,RJ,Sudeste,1,1,89.99
6d1b9c9579132c87d2703ec38c30f2c5,curitiba,PR,Sul,4,3,299.69
6d22a1fcebb6dd08c9cd90b92a93e8d0,joinville,SC,Sul,12,9,723.7
6d2f2e3b539480db1e0842b3a4e32e6e,guarulhos,SP,Sudeste,3,2,305.96
6d66611d7c44cc30ce351abc49a68421,sao paulo,SP,Sudeste,164,59,13428.6
6d7f8d9d594e28796b6b3205b00f459c,curitiba,PR,Sul,3,2,417.9
6d803cb79cc31c41c4c789a75933b3c7,sao joaquim da barra,SP,Sudeste,58,17,8711.4
6d988d6174a2c27441597174f8905515,maringa,PR,Sul,19,6,371.73
6dc9bec584588412a6a338830946a3e4,sao paulo,SP,Sudeste,1,1,280.0
6dd7dce75cd55c1ce255dc38d9f0cd46,palhoca,SC,Sul,1,1,75.0
6ddc28b61be28373b4503a1f61cf98a9,sao paulo,SP,Sudeste,11,10,1732.9
6df688df543f90e9b38f4319e75a9d88,belo horizonte,MG,Sudeste,35,21,1780.9
6e0908ef4d4efadbc3cc2b74ea477cb0,rio de janeiro,RJ,Sudeste,5,2,373.7
6e13dd869aa7185f601c941423abcc8f,sao paulo,SP,Sudeste,5,2,522.0
6e1862e15f33d9994bc25922a85e1efc,rio claro,SP,Sudeste,7,7,668.49
6e386f64c84e482f0b9abf960797ee1b,sao paulo,SP,Sudeste,29,13,12209.3
6e4a902d1054e4e17aa6eab87fac1c75,sorocaba,SP,Sudeste,7,4,586.57
6e4f5ff6b086632ba8dcb558fb10249e,flores da cunha,RS,Sul,5,3,838.9
6e864f5c4669eff3d98140a07cc50202,sao paulo,SP,Sudeste,13,5,740.59
6eb94e1466490d327a09abf8f3552a50,jundiai,SP,Sudeste,9,3,1372.95
6ebf4eceee4dd9847201c82e77ef8123,rio de janeiro,RJ,Sudeste,1,1,59.9
6ec1a01e866584bb679eb9b098345919,santos,SP,Sudeste,30,16,3998.91
6edacfd9f9074789dad6d62ba7950b9c,guarulhos,SP,Sudeste,205,142,12966.4
6ee85be3693ed79a8e80718743d80655,sao paulo,SP,Sudeste,5,1,147.5
6eeed17989b0ae47c9f11ece6f38ea90,sao paulo,SP,Sudeste,3,2,557.0
6f1a1263039c76e68f40a8e536b1da6a,sao paulop,SP,Sudeste,2,1,178.69
6f229cc508fc6915ed5c499efd93baa4,rio de janeiro,RJ,Sudeste,13,12,2654.8
6f835fd4be26989b1b064399da346143,curitiba,PR,Sul,2,1,197.8
6f83d9e4da896daae20b9b6b2d3ff8d2,pinhalao,PR,Sul,9,3,666.39
6f892e20a171e98efe17fdb971ff319b,sao paulo,SP,Sudeste,41,5,6049.0
6fa9202c10491e472dffd59a3e82b2a3,sorocaba,SP,Sudeste,3,1,7014.24
6fc26fe110feebd80a433e1f012a84f9,fernandopolis,SP,Sudeste,35,19,4150.87
6fd52c528dcb38be2eea044946b811f8,sao paulo,SP,Sudeste,67,48,7743.0199999999995
7008613ea464bad5cb9b83456e1e6a8f,canoinhas,SC,Sul,123,19,7538.7
700f03c207639c22d933381ff60b35c2,barretos,SP,Sudeste,4,3,1189.8600000000001
70125af26c2d6d4ef401a1d02ae7701f,goiania,GO,Centro-Oeste,5,3,371.2
70126eecc6aa1274392a1743866e9678,barueri,SP,Sudeste,3,2,97.39999999999999
701938c450705b8ae65fc923b70f35c7,s jose do rio preto,SP,Sudeste,74,9,11879.289999999999
7040e82f899a04d1b434b795a43b4617,sao paulo,SP,Sudeste,208,59,9213.7
70849ca4f400aaabb62cb7462a6f1428,belo horizonte,MG,Sudeste,12,9,909.58
709e16e2b25c7474d980076c6bfc4806,birigui,SP,Sudeste,60,39,5151.9
70a12e78e608ac31179aea7f8422044b,jacarei,SP,Sudeste,312,119,29963.53
70b52a4cfc823994561b00bad161b4ed,sao paulo,SP,Sudeste,8,1,585.0
70bf57d811208f8923b41bbd499a67a4,franco da rocha,SP,Sudeste,7,3,780.8000000000001
70c0fda4c313d87115644d39e62eec60,caruaru,PE,Nordeste,1,1,25.99
70c27847eca8195c983ed7e798c56743,rio de janeiro,RJ,Sudeste,77,20,12077.52
70c4eedec9cb4a85cda2f3f9673557b4,sao paulo,SP,Sudeste,1,1,239.9
70ee69419916dc13e3aed619061f996c,mogi das cruzes,SP,Sudeste,1,1,45.0
70eea00b476a314817cefde4aad4f89a,itatiba,SP,Sudeste,106,30,31424.75
70f7e8018e3d46c748c92f026aa2585a,sao paulo,SP,Sudeste,1,2,239.8
70f84699be677ec988d1fa824aef7d90,sete lagoas,MG,Sudeste,5,4,1588.3
71039d19d4303bf9054d69e9a9236699,sao paulo,SP,Sudeste,35,26,3537.2
710e3548e02bc1d2831dfc4f1b5b14d4,rolandia,PR,Sul,131,33,22369.25
71271995e85f5b8530be99ed54a91b89,porto alegre,RS,Sul,6,1,582.0
712e6ed8aa4aa1fa65dab41fed5737e4,videira,SC,Sul,77,23,39385.0
712efd3b68f9686dc856b84abd0f21ae,curitiba,PR,Sul,1,1,139.0
7139dc5186aa238b006e066d8fbab2e4,amparo,SP,Sudeste,22,11,1712.0
713e3a23ca5e47786eb6f0d99f94cfac,curitiba,PR,Sul,4,4,1126.0
7142540dd4c91e2237acb7e911c4eba2,penapolis,SP,Sudeste,316,265,37181.94
714b9a1332840f257b49f476bea4e341,monte alto,SP,Sudeste,6,2,1499.94
71592660bbcb6a4664e97b6f8b68babc,sao jose do rio preto,SP,Sudeste,6,6,2027.18
71593c7413973a1e160057b80d4958f6,sao paulo / sao paulo,SP,Sudeste,2,2,299.5
715bbd5ba4e6b74cb0d2f29eb45058b0,serra negra,SP,Sudeste,62,28,4043.3
7178e1eaa97257d8b6d4b80efd77a025,tatui,SP,Sudeste,1,1,167.9
7178f9f4dd81dcef02f62acdf8151e01,videira,SC,Sul,202,57,36795.4
717b78b0950b51ed00b1471d858b0edc,alambari,SP,Sudeste,5,2,138.6
718539d38d07dd351c76db862760e2e2,campinas,SP,Sudeste,35,13,1273.01
71dc18fd8cbf5fd77f45dd8b427abb34,curitiba,PR,Sul,4,1,1080.0
7202e2ba20579a9bd1acb29e61fe71f6,franca,SP,Sudeste,51,19,12085.699999999999
720e6cf846ea7572cbb66b743fb91e6c,mogi das cruzes / sp,SP,Sudeste,1,1,54.0
7210cd29727d674c00741e5e387b3ccd,sao paulo,SP,Sudeste,9,7,729.0899999999999
72146da5774cabf2632faedcae097a76,marechal candido rondon,PR,Sul,4,4,200.94
7238a95bb63ef7e498389fb863b834a1,limeira,SP,Sudeste,15,6,2265.7
7238f877570096ae403c51898fa64566,santana de parnaiba,SP,Sudeste,3,1,1200.0
723a46b89fd5c3ed78ccdf039e33ac63,"novo hamburgo, rio grande do sul, brasil",RS,Sul,1,1,66.64
723cd880edaacdb998898b67c8f9da30,ibitinga,SP,Sudeste,11,8,2136.5299999999997
72431a818f97fe6ab9c81eee3e297e54,rio das pedras,SP,Sudeste,1,1,229.9
725af026f869236a8dd0ceb98564d156,claudio,MG,Sudeste,5,4,810.72
725c32fa80c2faacc4fc88450d27314e,sao paulo,SP,Sudeste,89,36,7838.88
7299e27ed73d2ad986de7f7c77d919fa,araguari,MG,Sudeste,335,88,34107.44
729b2d09b2a0bdab221076327f13d050,mineiros do tiete,SP,Sudeste,48,21,1805.21
729f06993dac8e860d4f02d7088ca48a,limeira,SP,Sudeste,94,17,19885.18
72bc2cce903c872fe376a8faaa81d237,sao paulo,SP,Sudeste,17,6,2149.2
72c38a04bd6a1c3dbc5298425a0db86d,cascavel,PR,Sul,4,4,647.3
72c5da29406b4234927b81855e7b64f6,guarulhos,SP,Sudeste,31,6,11798.69
72c73be2b085b9d57650dd53eb2004c9,sao paulo,SP,Sudeste,1,1,29.4
730937bf88cb151eb2eb849f642fc213,rio claro,SP,Sudeste,22,5,2821.2
7315baebc0572ff220d226283dc66728,sao carlos,SP,Sudeste,1,1,23.9
